DATE,DAY,MONTH,YEAR,Well,i,j,k,X,Y,Z,t,BWSAT
12/31/2011,31,12,2011,WI6,27,1,4,666500,6045500,2360,42,1.00
12/31/2011,31,12,2011,WI6,27,1,5,666500,6045500,2400,42,1.00
12/31/2011,31,12,2011,WI6,27,1,6,666500,6045500,2442,42,1.00
12/31/2011,31,12,2011,WI7,13,11,1,624500,6025500,2319,42,1.00
12/31/2011,31,12,2011,WI7,13,11,2,624500,6025500,2354,42,1.00
12/31/2011,31,12,2011,WI7,13,11,3,624500,6025500,2384,42,1.00
12/31/2011,31,12,2011,WI7,13,11,4,624500,6025500,2419,42,1.00
12/31/2011,31,12,2011,WI7,13,11,5,624500,6025500,2459,42,1.00
12/31/2011,31,12,2011,WI7,13,11,6,624500,6025500,2499,42,1.00
12/31/2011,31,12,2011,WI8,6,26,1,603500,5995500,2306,42,1.00
12/31/2011,31,12,2011,WI8,6,26,2,603500,5995500,2343,42,1.00
12/31/2011,31,12,2011,WI8,6,26,3,603500,5995500,2369,42,1.00
12/31/2011,31,12,2011,WI8,6,26,4,603500,5995500,2402,42,1.00
12/31/2011,31,12,2011,WI8,6,26,5,603500,5995500,2442,42,1.00
12/31/2011,31,12,2011,WI8,6,26,6,603500,5995500,2482,42,1.00
12/31/2012,31,12,2012,VW20,38,22,1,699500,6003500,2164,43,0.15
12/31/2012,31,12,2012,VW20,38,22,2,699500,6003500,2187,43,0.15
12/31/2012,31,12,2012,VW20,38,22,3,699500,6003500,2219,43,0.47
12/31/2012,31,12,2012,VW20,38,22,4,699500,6003500,2258,43,0.71
12/31/2012,31,12,2012,VW20,38,22,5,699500,6003500,2300,43,1.00
12/31/2012,31,12,2012,VW20,38,22,6,699500,6003500,2337,43,1.00
12/31/2012,31,12,2012,VW33,10,30,1,615500,5987500,2248,43,0.54
12/31/2012,31,12,2012,VW33,10,30,2,615500,5987500,2278,43,0.75
12/31/2012,31,12,2012,VW33,10,30,3,615500,5987500,2308,43,1.00
12/31/2012,31,12,2012,VW33,10,30,4,615500,5987500,2342,43,1.00
12/31/2012,31,12,2012,VW33,10,30,5,615500,5987500,2382,43,1.00
12/31/2012,31,12,2012,VW33,10,30,6,615500,5987500,2422,43,1.00
12/31/2012,31,12,2012,WI1,9,33,1,612500,5981500,2276,43,0.78
12/31/2012,31,12,2012,WI1,9,33,2,612500,5981500,2309,43,1.00
12/31/2012,31,12,2012,WI1,9,33,3,612500,5981500,2334,43,1.00
12/31/2012,31,12,2012,WI1,9,33,4,612500,5981500,2367,43,1.00
12/31/2012,31,12,2012,WI1,9,33,5,612500,5981500,2407,43,1.00
12/31/2012,31,12,2012,WI1,9,33,6,612500,5981500,2447,43,1.00
12/31/2012,31,12,2012,WI2,37,31,1,696500,5985500,2287,43,1.00
12/31/2012,31,12,2012,WI2,37,31,2,696500,5985500,2328,43,1.00
12/31/2012,31,12,2012,WI2,37,31,3,696500,5985500,2357,43,1.00
12/31/2012,31,12,2012,WI2,37,31,4,696500,5985500,2392,43,1.00
12/31/2012,31,12,2012,WI2,37,31,5,696500,5985500,2432,43,1.00
12/31/2012,31,12,2012,WI2,37,31,6,696500,5985500,2473,43,1.00
12/31/2012,31,12,2012,WI3,21,44,1,648500,5959500,2277,43,0.81
12/31/2012,31,12,2012,WI3,21,44,2,648500,5959500,2309,43,1.00
12/31/2012,31,12,2012,WI3,21,44,3,648500,5959500,2334,43,1.00
12/31/2012,31,12,2012,WI3,21,44,4,648500,5959500,2367,43,1.00
12/31/2012,31,12,2012,WI3,21,44,5,648500,5959500,2407,43,1.00
12/31/2012,31,12,2012,WI3,21,44,6,648500,5959500,2447,43,1.00
12/31/2012,31,12,2012,WI4,45,18,1,720500,6011500,2245,43,0.69
12/31/2012,31,12,2012,WI4,45,18,2,720500,6011500,2277,43,0.78
12/31/2012,31,12,2012,WI4,45,18,3,720500,6011500,2292,43,1.00
12/31/2012,31,12,2012,WI4,45,18,4,720500,6011500,2320,43,1.00
12/31/2012,31,12,2012,WI4,45,18,5,720500,6011500,2360,43,1.00
12/31/2012,31,12,2012,WI4,45,18,6,720500,6011500,2400,43,1.00
12/31/2012,31,12,2012,WI5,39,5,1,702500,6037500,2283,43,1.00
12/31/2012,31,12,2012,WI5,39,5,2,702500,6037500,2320,43,1.00
12/31/2012,31,12,2012,WI5,39,5,3,702500,6037500,2346,43,1.00
12/31/2012,31,12,2012,WI5,39,5,4,702500,6037500,2379,43,1.00
12/31/2012,31,12,2012,WI5,39,5,5,702500,6037500,2419,43,1.00
12/31/2012,31,12,2012,WI5,39,5,6,702500,6037500,2459,43,1.00
12/31/2012,31,12,2012,WI6,27,1,1,666500,6045500,2266,43,0.63
12/31/2012,31,12,2012,WI6,27,1,2,666500,6045500,2313,43,1.00
12/31/2012,31,12,2012,WI6,27,1,3,666500,6045500,2331,43,1.00
12/31/2012,31,12,2012,WI6,27,1,4,666500,6045500,2360,43,1.00
12/31/2012,31,12,2012,WI6,27,1,5,666500,6045500,2400,43,1.00
12/31/2012,31,12,2012,WI6,27,1,6,666500,6045500,2442,43,1.00
12/31/2012,31,12,2012,WI7,13,11,1,624500,6025500,2319,43,1.00
12/31/2012,31,12,2012,WI7,13,11,2,624500,6025500,2354,43,1.00
12/31/2012,31,12,2012,WI7,13,11,3,624500,6025500,2384,43,1.00
12/31/2012,31,12,2012,WI7,13,11,4,624500,6025500,2419,43,1.00
12/31/2012,31,12,2012,WI7,13,11,5,624500,6025500,2459,43,1.00
12/31/2012,31,12,2012,WI7,13,11,6,624500,6025500,2499,43,1.00
12/31/2012,31,12,2012,WI8,6,26,1,603500,5995500,2306,43,1.00
12/31/2012,31,12,2012,WI8,6,26,2,603500,5995500,2343,43,1.00
12/31/2012,31,12,2012,WI8,6,26,3,603500,5995500,2369,43,1.00
12/31/2012,31,12,2012,WI8,6,26,4,603500,5995500,2402,43,1.00
12/31/2012,31,12,2012,WI8,6,26,5,603500,5995500,2442,43,1.00
12/31/2012,31,12,2012,WI8,6,26,6,603500,5995500,2482,43,1.00
12/31/2013,31,12,2013,VW12,22,4,1,651500,6039500,2191,44,0.15
12/31/2013,31,12,2013,VW12,22,4,2,651500,6039500,2220,44,0.51
12/31/2013,31,12,2013,VW12,22,4,3,651500,6039500,2251,44,0.71
12/31/2013,31,12,2013,VW12,22,4,4,651500,6039500,2288,44,0.74
12/31/2013,31,12,2013,VW12,22,4,5,651500,6039500,2328,44,1.00
12/31/2013,31,12,2013,VW12,22,4,6,651500,6039500,2366,44,1.00
12/31/2013,31,12,2013,VW24,30,31,1,675500,5985500,2137,44,0.15
12/31/2013,31,12,2013,VW24,30,31,2,675500,5985500,2165,44,0.15
12/31/2013,31,12,2013,VW24,30,31,3,675500,5985500,2200,44,0.39
12/31/2013,31,12,2013,VW24,30,31,4,675500,5985500,2242,44,0.72
12/31/2013,31,12,2013,VW24,30,31,5,675500,5985500,2284,44,1.00
12/31/2013,31,12,2013,VW24,30,31,6,675500,5985500,2318,44,1.00
12/31/2013,31,12,2013,WI1,9,33,1,612500,5981500,2276,44,0.78
12/31/2013,31,12,2013,WI1,9,33,2,612500,5981500,2309,44,1.00
12/31/2013,31,12,2013,WI1,9,33,3,612500,5981500,2334,44,1.00
12/31/2013,31,12,2013,WI1,9,33,4,612500,5981500,2367,44,1.00
12/31/2013,31,12,2013,WI1,9,33,5,612500,5981500,2407,44,1.00
12/31/2013,31,12,2013,WI1,9,33,6,612500,5981500,2447,44,1.00
12/31/2013,31,12,2013,WI2,37,31,1,696500,5985500,2287,44,1.00
12/31/2013,31,12,2013,WI2,37,31,2,696500,5985500,2328,44,1.00
12/31/2013,31,12,2013,WI2,37,31,3,696500,5985500,2357,44,1.00
12/31/2013,31,12,2013,WI2,37,31,4,696500,5985500,2392,44,1.00
12/31/2013,31,12,2013,WI2,37,31,5,696500,5985500,2432,44,1.00
12/31/2013,31,12,2013,WI2,37,31,6,696500,5985500,2473,44,1.00
12/31/2013,31,12,2013,WI3,21,44,1,648500,5959500,2277,44,0.81
12/31/2013,31,12,2013,WI3,21,44,2,648500,5959500,2309,44,1.00
12/31/2013,31,12,2013,WI3,21,44,3,648500,5959500,2334,44,1.00
12/31/2013,31,12,2013,WI3,21,44,4,648500,5959500,2367,44,1.00
12/31/2013,31,12,2013,WI3,21,44,5,648500,5959500,2407,44,1.00
12/31/2013,31,12,2013,WI3,21,44,6,648500,5959500,2447,44,1.00
12/31/2013,31,12,2013,WI4,45,18,1,720500,6011500,2245,44,0.69
12/31/2013,31,12,2013,WI4,45,18,2,720500,6011500,2277,44,0.78
12/31/2013,31,12,2013,WI4,45,18,3,720500,6011500,2292,44,1.00
12/31/2013,31,12,2013,WI4,45,18,4,720500,6011500,2320,44,1.00
12/31/2013,31,12,2013,WI4,45,18,5,720500,6011500,2360,44,1.00
12/31/2013,31,12,2013,WI4,45,18,6,720500,6011500,2400,44,1.00
12/31/2013,31,12,2013,WI5,39,5,1,702500,6037500,2283,44,1.00
12/31/2013,31,12,2013,WI5,39,5,2,702500,6037500,2320,44,1.00
12/31/2013,31,12,2013,WI5,39,5,3,702500,6037500,2346,44,1.00
12/31/2013,31,12,2013,WI5,39,5,4,702500,6037500,2379,44,1.00
12/31/2013,31,12,2013,WI5,39,5,5,702500,6037500,2419,44,1.00
12/31/2013,31,12,2013,WI5,39,5,6,702500,6037500,2459,44,1.00
12/31/2013,31,12,2013,WI6,27,1,1,666500,6045500,2266,44,0.63
12/31/2013,31,12,2013,WI6,27,1,2,666500,6045500,2313,44,1.00
12/31/2013,31,12,2013,WI6,27,1,3,666500,6045500,2331,44,1.00
12/31/2013,31,12,2013,WI6,27,1,4,666500,6045500,2360,44,1.00
12/31/2013,31,12,2013,WI6,27,1,5,666500,6045500,2400,44,1.00
12/31/2013,31,12,2013,WI6,27,1,6,666500,6045500,2442,44,1.00
12/31/2013,31,12,2013,WI7,13,11,1,624500,6025500,2319,44,1.00
12/31/2013,31,12,2013,WI7,13,11,2,624500,6025500,2354,44,1.00
12/31/2013,31,12,2013,WI7,13,11,3,624500,6025500,2384,44,1.00
12/31/2013,31,12,2013,WI7,13,11,4,624500,6025500,2419,44,1.00
12/31/2013,31,12,2013,WI7,13,11,5,624500,6025500,2459,44,1.00
12/31/2013,31,12,2013,WI7,13,11,6,624500,6025500,2499,44,1.00
12/31/2013,31,12,2013,WI8,6,26,1,603500,5995500,2306,44,1.00
12/31/2013,31,12,2013,WI8,6,26,2,603500,5995500,2343,44,1.00
12/31/2013,31,12,2013,WI8,6,26,3,603500,5995500,2369,44,1.00
12/31/2013,31,12,2013,WI8,6,26,4,603500,5995500,2402,44,1.00
12/31/2013,31,12,2013,WI8,6,26,5,603500,5995500,2442,44,1.00
12/31/2013,31,12,2013,WI8,6,26,6,603500,5995500,2482,44,1.00
12/31/2014,31,12,2014,VW1,33,28,1,684500,5991500,2135,45,0.15
12/31/2014,31,12,2014,VW1,33,28,2,684500,5991500,2163,45,0.15
12/31/2014,31,12,2014,VW1,33,28,3,684500,5991500,2198,45,0.38
12/31/2014,31,12,2014,VW1,33,28,4,684500,5991500,2240,45,0.71
12/31/2014,31,12,2014,VW1,33,28,5,684500,5991500,2283,45,1.00
12/31/2014,31,12,2014,VW1,33,28,6,684500,5991500,2320,45,1.00
12/31/2014,31,12,2014,VW15,34,12,1,687500,6023500,2131,45,0.15
12/31/2014,31,12,2014,VW15,34,12,2,687500,6023500,2158,45,0.15
12/31/2014,31,12,2014,VW15,34,12,3,687500,6023500,2193,45,0.37
12/31/2014,31,12,2014,VW15,34,12,4,687500,6023500,2235,45,0.70
12/31/2014,31,12,2014,VW15,34,12,5,687500,6023500,2281,45,1.00
12/31/2014,31,12,2014,VW15,34,12,6,687500,6023500,2322,45,1.00
12/31/2014,31,12,2014,VW18,42,18,1,711500,6011500,2220,45,0.55
12/31/2014,31,12,2014,VW18,42,18,2,711500,6011500,2243,45,0.74
12/31/2014,31,12,2014,VW18,42,18,3,711500,6011500,2264,45,0.74
12/31/2014,31,12,2014,VW18,42,18,4,711500,6011500,2295,45,1.00
12/31/2014,31,12,2014,VW18,42,18,5,711500,6011500,2335,45,1.00
12/31/2014,31,12,2014,VW18,42,18,6,711500,6011500,2375,45,1.00
12/31/2014,31,12,2014,VW20,38,22,1,699500,6003500,2164,45,0.15
12/31/2014,31,12,2014,VW20,38,22,2,699500,6003500,2187,45,0.15
12/31/2014,31,12,2014,VW20,38,22,3,699500,6003500,2219,45,0.51
12/31/2014,31,12,2014,VW20,38,22,4,699500,6003500,2258,45,0.71
12/31/2014,31,12,2014,VW20,38,22,5,699500,6003500,2300,45,1.00
12/31/2014,31,12,2014,VW20,38,22,6,699500,6003500,2337,45,1.00
12/31/2014,31,12,2014,VW25,27,28,1,666500,5991500,2125,45,0.15
12/31/2014,31,12,2014,VW25,27,28,2,666500,5991500,2150,45,0.15
12/31/2014,31,12,2014,VW25,27,28,3,666500,5991500,2185,45,0.55
12/31/2014,31,12,2014,VW25,27,28,4,666500,5991500,2219,45,0.70
12/31/2014,31,12,2014,VW25,27,28,5,666500,5991500,2236,45,0.72
12/31/2014,31,12,2014,VW25,27,28,6,666500,5991500,2238,45,0.72
12/31/2014,31,12,2014,WI1,9,33,1,612500,5981500,2276,45,0.78
12/31/2014,31,12,2014,WI1,9,33,2,612500,5981500,2309,45,1.00
12/31/2014,31,12,2014,WI1,9,33,3,612500,5981500,2334,45,1.00
12/31/2014,31,12,2014,WI1,9,33,4,612500,5981500,2367,45,1.00
12/31/2014,31,12,2014,WI1,9,33,5,612500,5981500,2407,45,1.00
12/31/2014,31,12,2014,WI1,9,33,6,612500,5981500,2447,45,1.00
12/31/2014,31,12,2014,WI2,37,31,1,696500,5985500,2287,45,1.00
12/31/2014,31,12,2014,WI2,37,31,2,696500,5985500,2328,45,1.00
12/31/2014,31,12,2014,WI2,37,31,3,696500,5985500,2357,45,1.00
12/31/2014,31,12,2014,WI2,37,31,4,696500,5985500,2392,45,1.00
12/31/2014,31,12,2014,WI2,37,31,5,696500,5985500,2432,45,1.00
12/31/2014,31,12,2014,WI2,37,31,6,696500,5985500,2473,45,1.00
12/31/2014,31,12,2014,WI3,21,44,1,648500,5959500,2277,45,0.81
12/31/2014,31,12,2014,WI3,21,44,2,648500,5959500,2309,45,1.00
12/31/2014,31,12,2014,WI3,21,44,3,648500,5959500,2334,45,1.00
12/31/2014,31,12,2014,WI3,21,44,4,648500,5959500,2367,45,1.00
12/31/2014,31,12,2014,WI3,21,44,5,648500,5959500,2407,45,1.00
12/31/2014,31,12,2014,WI3,21,44,6,648500,5959500,2447,45,1.00
12/31/2014,31,12,2014,WI4,45,18,1,720500,6011500,2245,45,0.69
12/31/2014,31,12,2014,WI4,45,18,2,720500,6011500,2277,45,0.78
12/31/2014,31,12,2014,WI4,45,18,3,720500,6011500,2292,45,1.00
12/31/2014,31,12,2014,WI4,45,18,4,720500,6011500,2320,45,1.00
12/31/2014,31,12,2014,WI4,45,18,5,720500,6011500,2360,45,1.00
12/31/2014,31,12,2014,WI4,45,18,6,720500,6011500,2400,45,1.00
12/31/2014,31,12,2014,WI5,39,5,1,702500,6037500,2283,45,1.00
12/31/2014,31,12,2014,WI5,39,5,2,702500,6037500,2320,45,1.00
12/31/2014,31,12,2014,WI5,39,5,3,702500,6037500,2346,45,1.00
12/31/2014,31,12,2014,WI5,39,5,4,702500,6037500,2379,45,1.00
12/31/2014,31,12,2014,WI5,39,5,5,702500,6037500,2419,45,1.00
12/31/2014,31,12,2014,WI5,39,5,6,702500,6037500,2459,45,1.00
12/31/2014,31,12,2014,WI6,27,1,1,666500,6045500,2266,45,0.63
12/31/2014,31,12,2014,WI6,27,1,2,666500,6045500,2313,45,1.00
12/31/2014,31,12,2014,WI6,27,1,3,666500,6045500,2331,45,1.00
12/31/2014,31,12,2014,WI6,27,1,4,666500,6045500,2360,45,1.00
12/31/2014,31,12,2014,WI6,27,1,5,666500,6045500,2400,45,1.00
12/31/2014,31,12,2014,WI6,27,1,6,666500,6045500,2442,45,1.00
12/31/2014,31,12,2014,WI7,13,11,1,624500,6025500,2319,45,1.00
12/31/2014,31,12,2014,WI7,13,11,2,624500,6025500,2354,45,1.00
12/31/2014,31,12,2014,WI7,13,11,3,624500,6025500,2384,45,1.00
12/31/2014,31,12,2014,WI7,13,11,4,624500,6025500,2419,45,1.00
12/31/2014,31,12,2014,WI7,13,11,5,624500,6025500,2459,45,1.00
12/31/2014,31,12,2014,WI7,13,11,6,624500,6025500,2499,45,1.00
12/31/2014,31,12,2014,WI8,6,26,1,603500,5995500,2306,45,1.00
12/31/2014,31,12,2014,WI8,6,26,2,603500,5995500,2343,45,1.00
12/31/2014,31,12,2014,WI8,6,26,3,603500,5995500,2369,45,1.00
12/31/2014,31,12,2014,WI8,6,26,4,603500,5995500,2402,45,1.00
12/31/2014,31,12,2014,WI8,6,26,5,603500,5995500,2442,45,1.00
12/31/2014,31,12,2014,WI8,6,26,6,603500,5995500,2482,45,1.00
12/31/2015,31,12,2015,VW11,28,4,1,669500,6039500,2182,46,0.47
12/31/2015,31,12,2015,VW11,28,4,2,669500,6039500,2211,46,0.73
12/31/2015,31,12,2015,VW11,28,4,3,669500,6039500,2243,46,0.73
12/31/2015,31,12,2015,VW11,28,4,4,669500,6039500,2281,46,0.75
12/31/2015,31,12,2015,VW11,28,4,5,669500,6039500,2322,46,1.00
12/31/2015,31,12,2015,VW11,28,4,6,669500,6039500,2359,46,1.00
12/31/2015,31,12,2015,WI1,9,33,1,612500,5981500,2276,46,0.78
12/31/2015,31,12,2015,WI1,9,33,2,612500,5981500,2309,46,1.00
12/31/2015,31,12,2015,WI1,9,33,3,612500,5981500,2334,46,1.00
12/31/2015,31,12,2015,WI1,9,33,4,612500,5981500,2367,46,1.00
12/31/2015,31,12,2015,WI1,9,33,5,612500,5981500,2407,46,1.00
12/31/2015,31,12,2015,WI1,9,33,6,612500,5981500,2447,46,1.00
12/31/2015,31,12,2015,WI2,37,31,1,696500,5985500,2287,46,1.00
12/31/2015,31,12,2015,WI2,37,31,2,696500,5985500,2328,46,1.00
12/31/2015,31,12,2015,WI2,37,31,3,696500,5985500,2357,46,1.00
12/31/2015,31,12,2015,WI2,37,31,4,696500,5985500,2392,46,1.00
12/31/2015,31,12,2015,WI2,37,31,5,696500,5985500,2432,46,1.00
12/31/2015,31,12,2015,WI2,37,31,6,696500,5985500,2473,46,1.00
12/31/2015,31,12,2015,WI3,21,44,1,648500,5959500,2277,46,0.81
12/31/2015,31,12,2015,WI3,21,44,2,648500,5959500,2309,46,1.00
12/31/2015,31,12,2015,WI3,21,44,3,648500,5959500,2334,46,1.00
12/31/2015,31,12,2015,WI3,21,44,4,648500,5959500,2367,46,1.00
12/31/2015,31,12,2015,WI3,21,44,5,648500,5959500,2407,46,1.00
12/31/2015,31,12,2015,WI3,21,44,6,648500,5959500,2447,46,1.00
12/31/2015,31,12,2015,WI4,45,18,1,720500,6011500,2245,46,0.69
12/31/2015,31,12,2015,WI4,45,18,2,720500,6011500,2277,46,0.78
12/31/2015,31,12,2015,WI4,45,18,3,720500,6011500,2292,46,1.00
12/31/2015,31,12,2015,WI4,45,18,4,720500,6011500,2320,46,1.00
12/31/2015,31,12,2015,WI4,45,18,5,720500,6011500,2360,46,1.00
12/31/2015,31,12,2015,WI4,45,18,6,720500,6011500,2400,46,1.00
12/31/2015,31,12,2015,WI5,39,5,1,702500,6037500,2283,46,1.00
12/31/2015,31,12,2015,WI5,39,5,2,702500,6037500,2320,46,1.00
12/31/2015,31,12,2015,WI5,39,5,3,702500,6037500,2346,46,1.00
12/31/2015,31,12,2015,WI5,39,5,4,702500,6037500,2379,46,1.00
12/31/2015,31,12,2015,WI5,39,5,5,702500,6037500,2419,46,1.00
12/31/2015,31,12,2015,WI5,39,5,6,702500,6037500,2459,46,1.00
12/31/2015,31,12,2015,WI6,27,1,1,666500,6045500,2266,46,0.63
12/31/2015,31,12,2015,WI6,27,1,2,666500,6045500,2313,46,1.00
12/31/2015,31,12,2015,WI6,27,1,3,666500,6045500,2331,46,1.00
12/31/2015,31,12,2015,WI6,27,1,4,666500,6045500,2360,46,1.00
12/31/2015,31,12,2015,WI6,27,1,5,666500,6045500,2400,46,1.00
12/31/2015,31,12,2015,WI6,27,1,6,666500,6045500,2442,46,1.00
12/31/2015,31,12,2015,WI7,13,11,1,624500,6025500,2319,46,1.00
12/31/2015,31,12,2015,WI7,13,11,2,624500,6025500,2354,46,1.00
12/31/2015,31,12,2015,WI7,13,11,3,624500,6025500,2384,46,1.00
12/31/2015,31,12,2015,WI7,13,11,4,624500,6025500,2419,46,1.00
12/31/2015,31,12,2015,WI7,13,11,5,624500,6025500,2459,46,1.00
12/31/2015,31,12,2015,WI7,13,11,6,624500,6025500,2499,46,1.00
12/31/2015,31,12,2015,WI8,6,26,1,603500,5995500,2306,46,1.00
12/31/2015,31,12,2015,WI8,6,26,2,603500,5995500,2343,46,1.00
12/31/2015,31,12,2015,WI8,6,26,3,603500,5995500,2369,46,1.00
12/31/2015,31,12,2015,WI8,6,26,4,603500,5995500,2402,46,1.00
12/31/2015,31,12,2015,WI8,6,26,5,603500,5995500,2442,46,1.00
12/31/2015,31,12,2015,WI8,6,26,6,603500,5995500,2482,46,1.00
12/31/2016,31,12,2016,WI1,9,33,1,612500,5981500,2276,47,0.78
12/31/2016,31,12,2016,WI1,9,33,2,612500,5981500,2309,47,1.00
12/31/2016,31,12,2016,WI1,9,33,3,612500,5981500,2334,47,1.00
12/31/2016,31,12,2016,WI1,9,33,4,612500,5981500,2367,47,1.00
12/31/2016,31,12,2016,WI1,9,33,5,612500,5981500,2407,47,1.00
12/31/2016,31,12,2016,WI1,9,33,6,612500,5981500,2447,47,1.00
12/31/2016,31,12,2016,WI2,37,31,1,696500,5985500,2287,47,1.00
12/31/2016,31,12,2016,WI2,37,31,2,696500,5985500,2328,47,1.00
12/31/2016,31,12,2016,WI2,37,31,3,696500,5985500,2357,47,1.00
12/31/2016,31,12,2016,WI2,37,31,4,696500,5985500,2392,47,1.00
12/31/2016,31,12,2016,WI2,37,31,5,696500,5985500,2432,47,1.00
12/31/2016,31,12,2016,WI2,37,31,6,696500,5985500,2473,47,1.00
12/31/2016,31,12,2016,WI3,21,44,1,648500,5959500,2277,47,0.81
12/31/2016,31,12,2016,WI3,21,44,2,648500,5959500,2309,47,1.00
12/31/2016,31,12,2016,WI3,21,44,3,648500,5959500,2334,47,1.00
12/31/2016,31,12,2016,WI3,21,44,4,648500,5959500,2367,47,1.00
12/31/2016,31,12,2016,WI3,21,44,5,648500,5959500,2407,47,1.00
12/31/2016,31,12,2016,WI3,21,44,6,648500,5959500,2447,47,1.00
12/31/2016,31,12,2016,WI4,45,18,1,720500,6011500,2245,47,0.69
12/31/2016,31,12,2016,WI4,45,18,2,720500,6011500,2277,47,0.78
12/31/2016,31,12,2016,WI4,45,18,3,720500,6011500,2292,47,1.00
12/31/2016,31,12,2016,WI4,45,18,4,720500,6011500,2320,47,1.00
12/31/2016,31,12,2016,WI4,45,18,5,720500,6011500,2360,47,1.00
12/31/2016,31,12,2016,WI4,45,18,6,720500,6011500,2400,47,1.00
12/31/2016,31,12,2016,WI5,39,5,1,702500,6037500,2283,47,1.00
12/31/2016,31,12,2016,WI5,39,5,2,702500,6037500,2320,47,1.00
12/31/2016,31,12,2016,WI5,39,5,3,702500,6037500,2346,47,1.00
12/31/2016,31,12,2016,WI5,39,5,4,702500,6037500,2379,47,1.00
12/31/2016,31,12,2016,WI5,39,5,5,702500,6037500,2419,47,1.00
12/31/2016,31,12,2016,WI5,39,5,6,702500,6037500,2459,47,1.00
12/31/2016,31,12,2016,WI6,27,1,1,666500,6045500,2266,47,0.63
12/31/2016,31,12,2016,WI6,27,1,2,666500,6045500,2313,47,1.00
12/31/2016,31,12,2016,WI6,27,1,3,666500,6045500,2331,47,1.00
12/31/2016,31,12,2016,WI6,27,1,4,666500,6045500,2360,47,1.00
12/31/2016,31,12,2016,WI6,27,1,5,666500,6045500,2400,47,1.00
12/31/2016,31,12,2016,WI6,27,1,6,666500,6045500,2442,47,1.00
12/31/2016,31,12,2016,WI7,13,11,1,624500,6025500,2319,47,1.00
12/31/2016,31,12,2016,WI7,13,11,2,624500,6025500,2354,47,1.00
12/31/2016,31,12,2016,WI7,13,11,3,624500,6025500,2384,47,1.00
12/31/2016,31,12,2016,WI7,13,11,4,624500,6025500,2419,47,1.00
12/31/2016,31,12,2016,WI7,13,11,5,624500,6025500,2459,47,1.00
12/31/2016,31,12,2016,WI7,13,11,6,624500,6025500,2499,47,1.00
12/31/2016,31,12,2016,WI8,6,26,1,603500,5995500,2306,47,1.00
12/31/2016,31,12,2016,WI8,6,26,2,603500,5995500,2343,47,1.00
12/31/2016,31,12,2016,WI8,6,26,3,603500,5995500,2369,47,1.00
12/31/2016,31,12,2016,WI8,6,26,4,603500,5995500,2402,47,1.00
12/31/2016,31,12,2016,WI8,6,26,5,603500,5995500,2442,47,1.00
12/31/2016,31,12,2016,WI8,6,26,6,603500,5995500,2482,47,1.00
12/31/2017,31,12,2017,VW11,28,4,1,669500,6039500,2182,48,0.47
12/31/2017,31,12,2017,VW11,28,4,2,669500,6039500,2211,48,0.73
12/31/2017,31,12,2017,VW11,28,4,3,669500,6039500,2243,48,0.73
12/31/2017,31,12,2017,VW11,28,4,4,669500,6039500,2281,48,0.75
12/31/2017,31,12,2017,VW11,28,4,5,669500,6039500,2322,48,1.00
12/31/2017,31,12,2017,VW11,28,4,6,669500,6039500,2359,48,1.00
12/31/2017,31,12,2017,VW29,23,37,1,654500,5973500,2197,48,0.15
12/31/2017,31,12,2017,VW29,23,37,2,654500,5973500,2226,48,0.38
12/31/2017,31,12,2017,VW29,23,37,3,654500,5973500,2257,48,0.72
12/31/2017,31,12,2017,VW29,23,37,4,654500,5973500,2293,48,1.00
12/31/2017,31,12,2017,VW29,23,37,5,654500,5973500,2333,48,1.00
12/31/2017,31,12,2017,VW29,23,37,6,654500,5973500,2372,48,1.00
12/31/2017,31,12,2017,WI1,9,33,1,612500,5981500,2276,48,0.78
12/31/2017,31,12,2017,WI1,9,33,2,612500,5981500,2309,48,1.00
12/31/2017,31,12,2017,WI1,9,33,3,612500,5981500,2334,48,1.00
12/31/2017,31,12,2017,WI1,9,33,4,612500,5981500,2367,48,1.00
12/31/2017,31,12,2017,WI1,9,33,5,612500,5981500,2407,48,1.00
12/31/2017,31,12,2017,WI1,9,33,6,612500,5981500,2447,48,1.00
12/31/2017,31,12,2017,WI2,37,31,1,696500,5985500,2287,48,1.00
12/31/2017,31,12,2017,WI2,37,31,2,696500,5985500,2328,48,1.00
12/31/2017,31,12,2017,WI2,37,31,3,696500,5985500,2357,48,1.00
12/31/2017,31,12,2017,WI2,37,31,4,696500,5985500,2392,48,1.00
12/31/2017,31,12,2017,WI2,37,31,5,696500,5985500,2432,48,1.00
12/31/2017,31,12,2017,WI2,37,31,6,696500,5985500,2473,48,1.00
12/31/2017,31,12,2017,WI3,21,44,1,648500,5959500,2277,48,0.81
12/31/2017,31,12,2017,WI3,21,44,2,648500,5959500,2309,48,1.00
12/31/2017,31,12,2017,WI3,21,44,3,648500,5959500,2334,48,1.00
12/31/2017,31,12,2017,WI3,21,44,4,648500,5959500,2367,48,1.00
12/31/2017,31,12,2017,WI3,21,44,5,648500,5959500,2407,48,1.00
12/31/2017,31,12,2017,WI3,21,44,6,648500,5959500,2447,48,1.00
12/31/2017,31,12,2017,WI4,45,18,1,720500,6011500,2245,48,0.69
12/31/2017,31,12,2017,WI4,45,18,2,720500,6011500,2277,48,0.78
12/31/2017,31,12,2017,WI4,45,18,3,720500,6011500,2292,48,1.00
